person_age,person_gender,person_income,person_emp_exp,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status,person_education_Bachelor,person_education_Doctorate,person_education_High School,person_education_Master,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE
23.0,0,136650.0,1,12000.0,15.28,0.09,3.0,681,0,1,0,0,1,0,0,0,1,0,0,0,1,0
26.0,0,108802.0,6,6000.0,9.91,0.06,3.0,654,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24.0,1,80413.0,3,30000.0,19.42,0.37,3.0,611,0,1,0,0,0,0,0,0,0,0,0,1,0,0
23.0,0,44260.0,1,12000.0,12.53,0.27,2.0,674,1,0,1,0,0,0,0,1,0,0,0,1,0,0
25.0,1,109378.0,4,7750.0,7.51,0.07,4.0,669,1,0,0,0,0,0,0,0,0,1,0,0,0,0
23.0,1,108686.0,0,4000.0,10.65,0.04,3.0,713,1,0,0,0,0,1,0,0,0,0,0,0,0,0
25.0,1,109064.0,5,15000.0,12.42,0.14,2.0,584,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23.0,1,153507.0,2,12000.0,10.37,0.08,4.0,654,0,0,0,0,0,1,0,0,1,0,0,0,0,1
23.0,0,109350.0,0,3600.0,12.69,0.03,3.0,660,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22.0,0,108766.0,0,14300.0,6.03,0.13,4.0,626,1,0,0,0,1,0,0,0,0,0,0,0,1,0
26.0,1,94476.0,2,14000.0,9.91,0.15,4.0,565,0,1,1,0,0,0,0,0,0,1,0,0,0,0
24.0,0,108745.0,0,35000.0,10.65,0.32,3.0,536,1,0,0,0,1,0,0,0,0,1,0,0,0,0
25.0,1,44016.0,3,11200.0,9.76,0.25,4.0,673,0,0,1,0,0,0,0,1,0,1,0,0,0,0
25.0,0,109105.0,0,9500.0,11.71,0.09,4.0,629,0,0,0,0,1,0,0,0,0,0,0,1,0,0
26.0,1,157041.0,3,12000.0,14.22,0.08,2.0,515,1,0,0,0,1,0,0,0,1,1,0,0,0,0
25.0,0,109385.0,1,18000.0,9.91,0.16,2.0,636,0,0,1,0,0,0,0,0,0,0,1,0,0,0
26.0,1,164467.0,7,12000.0,14.72,0.07,2.0,687,1,0,0,0,0,0,0,0,1,0,0,0,1,0
22.0,1,94568.0,0,25000.0,16.77,0.26,2.0,674,0,1,1,0,0,0,0,0,0,0,1,0,0,0
23.0,0,168782.0,1,12000.0,11.12,0.07,3.0,674,1,0,0,0,0,0,0,0,1,0,0,0,0,0
22.0,1,44290.0,0,3250.0,7.75,0.07,4.0,674,1,0,0,0,0,1,0,1,0,1,0,0,0,0
25.0,1,108859.0,1,3600.0,7.9,0.03,2.0,648,1,0,0,0,0,0,0,0,0,0,0,0,1,0
24.0,0,109161.0,4,13000.0,12.42,0.12,3.0,616,0,0,0,0,0,1,0,0,0,0,0,1,0,0
26.0,0,181398.0,5,12000.0,7.9,0.07,3.0,712,0,0,0,1,0,0,0,0,1,0,0,0,1,0
23.0,1,109071.0,0,3000.0,6.03,0.03,4.0,661,0,0,0,0,0,1,0,0,0,0,0,0,1,0
24.0,1,109009.0,6,12000.0,7.51,0.11,3.0,699,0,0,0,0,0,1,0,0,0,0,0,0,0,1
23.0,0,108999.0,0,15000.0,6.03,0.14,3.0,638,0,0,0,0,1,0,0,0,0,0,0,0,1,0
24.0,1,151319.0,2,12000.0,14.27,0.08,2.0,703,0,1,1,0,0,0,0,0,1,0,0,1,0,0
24.0,1,109194.0,0,8000.0,9.91,0.07,4.0,653,1,0,0,0,0,0,0,0,0,0,0,0,1,0
23.0,0,108981.0,0,12000.0,11.01,0.11,3.0,665,1,0,0,0,0,1,0,0,0,0,0,0,0,0
24.0,1,43808.0,3,13000.0,5.79,0.3,2.0,628,1,0,0,0,1,0,0,1,0,1,0,0,0,0
22.0,0,109090.0,1,16000.0,6.03,0.15,4.0,619,1,0,0,0,0,1,0,0,0,1,0,0,0,0
23.0,0,204963.0,2,12000.0,11.11,0.06,2.0,611,1,0,0,0,0,1,0,0,1,1,0,0,0,0
25.0,1,108959.0,7,9000.0,12.69,0.08,3.0,527,0,0,0,0,1,0,0,0,0,1,0,0,0,0
24.0,0,108908.0,0,20000.0,7.9,0.18,3.0,578,1,0,1,0,0,0,0,0,0,0,0,0,0,1
25.0,1,80400.0,1,20000.0,15.27,0.25,4.0,594,0,1,0,0,0,0,0,0,0,0,0,1,0,0
26.0,0,108999.0,0,10000.0,6.62,0.09,4.0,688,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23.0,0,252973.0,0,12000.0,10.59,0.05,2.0,620,1,0,0,0,0,0,0,0,1,1,0,0,0,0
25.0,0,271040.0,1,12000.0,16.49,0.04,2.0,651,0,0,0,0,0,1,0,0,1,1,0,0,0,0
23.0,1,109180.0,0,35000.0,8.9,0.32,4.0,576,1,0,0,0,1,0,0,1,0,0,0,1,0,0
24.0,0,108678.0,3,4300.0,7.9,0.04,4.0,658,0,0,1,0,0,0,0,0,0,0,1,0,0,0
22.0,1,109240.0,0,7000.0,11.01,0.06,2.0,636,1,0,0,0,1,0,0,0,0,0,0,1,0,0
21.0,1,109112.0,0,12000.0,6.03,0.11,3.0,608,1,0,1,0,0,0,0,1,0,0,0,1,0,0
23.0,1,44138.0,5,7000.0,14.74,0.16,4.0,603,1,0,0,0,1,0,0,1,0,0,0,0,0,1
23.0,1,109133.0,0,21000.0,12.42,0.19,2.0,644,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25.0,1,43508.0,0,5000.0,11.01,0.11,4.0,672,0,0,0,0,0,1,0,1,0,0,0,0,1,0
22.0,1,43325.0,1,8000.0,6.03,0.18,2.0,636,1,0,1,0,0,0,0,1,0,1,0,0,0,0
26.0,1,126883.0,2,12100.0,11.01,0.1,2.0,591,1,0,0,0,1,0,0,0,1,0,1,0,0,0
24.0,1,51559.0,1,12125.0,11.01,0.24,3.0,613,0,0,1,0,0,0,0,0,1,0,0,0,0,0
26.0,1,108987.0,3,8000.0,5.42,0.07,3.0,624,1,0,0,0,0,0,0,0,0,1,0,0,0,0
23.0,0,80437.0,0,14000.0,11.01,0.17,3.0,632,0,1,0,0,0,0,0,0,0,0,0,1,0,0
22.0,0,109195.0,1,6400.0,5.99,0.06,2.0,538,1,0,0,0,1,0,0,0,0,0,0,0,1,0
24.0,0,109221.0,3,15000.0,9.99,0.14,4.0,667,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22.0,1,44077.0,0,12200.0,11.49,0.28,3.0,679,0,1,1,0,0,0,0,0,1,0,0,0,1,0
25.0,0,108913.0,3,6000.0,6.99,0.06,3.0,536,1,0,0,0,1,0,0,0,0,0,0,1,0,0
21.0,1,99658.0,0,12200.0,6.03,0.12,2.0,678,0,0,1,0,0,0,0,0,1,0,0,0,1,0
23.0,1,29456.0,2,12250.0,13.16,0.42,4.0,645,0,1,0,0,1,0,0,0,1,1,0,0,0,0
23.0,0,32520.0,0,12250.0,10.37,0.38,4.0,590,0,1,0,0,1,0,0,0,1,0,0,0,0,1
26.0,1,109151.0,3,13000.0,10.59,0.12,3.0,615,1,0,0,0,1,0,0,0,0,0,0,0,1,0
24.0,1,32110.0,1,12250.0,11.49,0.38,2.0,671,0,1,0,0,0,0,0,0,1,0,0,1,0,0
24.0,1,109001.0,1,8000.0,12.99,0.07,2.0,615,1,0,0,0,1,0,0,0,0,0,0,0,0,0
24.0,1,35550.0,0,12250.0,9.99,0.34,4.0,610,0,1,1,0,0,0,0,0,1,0,0,1,0,0
23.0,0,108380.0,1,22000.0,6.99,0.2,4.0,687,0,0,1,0,0,0,0,0,0,0,0,0,1,0
23.0,1,108961.0,1,4900.0,6.99,0.04,2.0,688,0,0,0,0,0,1,0,0,0,0,0,0,0,1
22.0,1,108862.0,0,12000.0,10.99,0.11,2.0,623,1,0,1,0,0,0,0,0,0,1,0,0,0,0
21.0,1,37045.0,0,12250.0,14.59,0.33,3.0,657,0,1,1,0,0,0,0,0,1,0,0,0,0,0
22.0,1,36967.0,1,12250.0,13.67,0.33,4.0,565,0,1,0,0,1,0,0,0,1,0,1,0,0,0
26.0,1,39640.0,5,12250.0,11.01,0.31,2.0,657,0,1,1,0,0,0,0,0,1,0,0,0,0,0
25.0,0,109016.0,1,10000.0,5.42,0.09,2.0,546,1,0,0,0,1,0,0,0,0,0,0,0,1,0
25.0,0,108913.0,0,3000.0,11.49,0.03,4.0,681,1,0,1,0,0,0,0,0,0,0,0,0,1,0
21.0,0,36003.0,0,12250.0,13.61,0.34,4.0,668,0,1,0,0,0,1,0,0,1,0,0,0,0,1
24.0,1,109088.0,5,15000.0,8.49,0.14,3.0,636,1,0,0,0,0,0,0,0,0,0,0,1,0,0
25.0,1,108849.0,2,15000.0,8.49,0.14,2.0,644,1,0,0,0,1,0,0,0,0,0,0,0,0,0
23.0,1,109037.0,0,13675.0,7.49,0.13,4.0,654,1,0,0,0,1,0,0,0,0,1,0,0,0,0
24.0,0,44297.0,4,12250.0,11.49,0.28,2.0,670,0,1,0,0,0,1,0,0,1,0,0,0,0,0
24.0,1,108933.0,4,7000.0,10.99,0.06,3.0,648,1,0,0,0,1,0,0,0,0,0,0,0,0,1
23.0,1,43888.0,2,12250.0,10.74,0.28,3.0,650,0,1,0,0,0,0,0,0,1,0,0,1,0,0
23.0,1,43990.0,0,12250.0,11.01,0.28,3.0,640,0,1,0,0,1,0,0,0,1,0,0,0,1,0
25.0,0,94661.0,0,6000.0,15.62,0.06,3.0,596,0,1,0,0,0,1,0,0,0,0,0,0,0,0
22.0,1,53698.0,2,12250.0,15.99,0.23,2.0,696,0,1,0,0,0,1,0,0,1,0,0,1,0,0
25.0,0,108873.0,4,5600.0,9.99,0.05,4.0,593,1,0,0,0,1,0,0,0,0,0,0,0,0,1
24.0,0,60772.0,0,12250.0,14.72,0.2,3.0,703,1,0,1,0,0,0,0,0,1,0,1,0,0,0
25.0,1,55596.0,3,12250.0,14.84,0.22,3.0,608,0,1,0,0,1,0,0,0,1,0,0,1,0,0
23.0,0,73031.0,0,12250.0,10.59,0.17,3.0,657,1,0,0,0,1,0,0,0,1,1,0,0,0,0
23.0,0,109098.0,0,4000.0,5.42,0.04,3.0,685,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24.0,1,74663.0,4,12250.0,12.23,0.16,4.0,675,0,0,1,0,0,0,0,0,1,0,0,0,0,1
26.0,1,109286.0,6,5175.0,11.99,0.05,2.0,647,0,0,0,0,1,0,0,0,0,0,1,0,0,0
24.0,1,36865.0,2,12300.0,10.74,0.33,2.0,604,0,1,0,0,1,0,0,0,1,1,0,0,0,0
23.0,0,39925.0,1,12300.0,11.01,0.31,3.0,537,0,1,0,0,1,0,0,0,1,1,0,0,0,0
23.0,0,109410.0,4,21000.0,7.49,0.19,4.0,677,1,0,1,0,0,0,0,0,0,0,0,0,0,1
23.0,0,47538.0,5,12300.0,11.01,0.26,2.0,564,0,1,0,0,0,0,0,0,1,0,0,1,0,0
25.0,1,109003.0,0,10000.0,15.28,0.09,2.0,591,0,0,0,0,0,1,0,0,0,0,0,0,0,1
23.0,1,67644.0,1,12300.0,11.01,0.18,4.0,577,1,0,0,0,0,0,0,0,1,0,0,0,0,1
24.0,1,109152.0,1,35000.0,12.68,0.32,2.0,627,1,0,0,0,0,1,0,0,0,1,0,0,0,0
25.0,1,108907.0,0,10000.0,10.0,0.09,2.0,603,1,0,0,0,0,1,0,0,0,0,0,0,0,1
24.0,1,108721.0,4,24000.0,13.06,0.22,2.0,672,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26.0,0,51332.0,3,12375.0,7.51,0.24,3.0,634,1,0,0,0,1,0,0,0,1,0,0,0,1,0
21.0,0,108704.0,0,21000.0,11.01,0.19,4.0,675,0,0,0,0,0,1,0,0,0,0,0,0,1,0
25.0,0,51572.0,0,12375.0,7.29,0.24,4.0,630,0,0,0,0,1,0,0,0,1,0,0,0,0,0
25.0,1,96611.0,4,12375.0,10.91,0.13,4.0,618,1,0,1,0,0,0,0,0,1,0,0,0,1,0
22.0,1,42515.0,2,12400.0,11.01,0.29,4.0,497,0,1,0,0,0,1,0,0,1,1,0,0,0,0
24.0,0,109384.0,3,3000.0,11.01,0.03,4.0,683,0,0,1,0,0,0,0,0,0,0,0,1,0,0
23.0,0,108902.0,0,4800.0,10.36,0.04,4.0,686,0,0,1,0,0,0,0,0,0,0,0,1,0,0
22.0,1,68327.0,0,12400.0,10.74,0.18,4.0,606,1,0,1,0,0,0,0,0,1,1,0,0,0,0
22.0,1,109025.0,1,9500.0,11.01,0.09,3.0,640,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25.0,0,45460.0,4,12450.0,16.32,0.27,2.0,526,0,1,0,0,0,0,0,0,1,1,0,0,0,0
23.0,1,38294.0,2,12500.0,10.65,0.33,4.0,694,0,1,1,0,0,0,0,0,1,0,0,0,0,0
25.0,1,108626.0,0,20000.0,6.54,0.18,3.0,658,0,0,0,0,1,0,0,0,0,1,0,0,0,0
26.0,1,108991.0,1,1000.0,6.17,0.01,4.0,679,1,0,1,0,0,0,0,0,0,1,0,0,0,0
24.0,1,109016.0,3,12000.0,13.35,0.11,3.0,676,1,0,0,0,0,0,0,1,0,0,0,1,0,0
23.0,1,80460.0,2,15000.0,14.83,0.19,4.0,537,0,1,0,0,0,0,0,0,0,0,0,1,0,0
24.0,0,108834.0,5,6000.0,5.79,0.06,4.0,681,1,0,0,0,0,1,0,0,0,0,0,0,0,1
25.0,1,43980.0,3,12500.0,11.72,0.28,4.0,614,0,1,1,0,0,0,0,0,1,0,0,0,0,1
24.0,0,39376.0,1,12500.0,12.87,0.32,3.0,607,0,1,1,0,0,0,0,0,1,0,0,1,0,0
23.0,1,109032.0,0,5000.0,5.42,0.05,4.0,671,1,0,1,0,0,0,0,0,0,1,0,0,0,0
26.0,1,49230.0,2,12500.0,6.92,0.25,2.0,603,0,1,0,0,0,0,0,0,1,1,0,0,0,0
22.0,0,36981.0,1,2800.0,6.54,0.08,3.0,661,1,0,0,0,0,0,0,0,1,0,0,0,0,0
22.0,0,109047.0,3,6000.0,9.25,0.06,2.0,583,1,0,0,0,1,0,0,0,0,0,0,1,0,0
23.0,1,109222.0,0,8500.0,5.79,0.08,4.0,631,1,0,0,0,0,1,0,1,0,0,0,1,0,0
23.0,0,109016.0,0,8000.0,10.36,0.07,3.0,691,0,0,0,0,1,0,0,0,0,1,0,0,0,0
25.0,0,109060.0,5,10000.0,12.61,0.09,3.0,705,0,0,1,0,0,0,0,0,0,0,0,0,0,1
22.0,0,40730.0,2,2800.0,15.62,0.07,3.0,667,0,1,0,0,0,1,0,0,1,1,0,0,0,0
22.0,1,109117.0,1,3500.0,9.25,0.03,2.0,582,0,0,0,0,1,0,0,0,0,0,0,0,0,1
24.0,1,40928.0,0,2800.0,16.0,0.07,3.0,581,0,1,1,0,0,0,0,0,1,0,0,0,1,0
22.0,0,43135.0,0,2800.0,10.37,0.06,4.0,678,1,0,0,0,0,1,0,0,1,0,0,0,0,1
21.0,1,45995.0,0,2800.0,7.88,0.06,4.0,621,0,0,0,0,1,0,0,0,1,0,0,0,0,1
26.0,1,47804.0,2,2800.0,10.0,0.06,2.0,650,1,0,0,0,0,0,0,0,1,0,0,1,0,0
22.0,1,49227.0,2,2800.0,7.49,0.06,4.0,709,1,0,1,0,0,0,0,0,1,0,0,0,0,0
22.0,1,48966.0,0,2800.0,7.49,0.06,2.0,675,0,0,0,0,1,0,0,0,1,1,0,0,0,0
24.0,1,48752.0,3,2800.0,10.25,0.06,2.0,572,0,0,0,0,1,0,0,0,1,0,0,1,0,0
25.0,0,109509.0,3,15000.0,13.61,0.14,3.0,681,1,0,1,0,0,0,0,0,0,0,0,1,0,0
24.0,0,49600.0,0,2800.0,6.99,0.06,4.0,603,1,0,0,0,0,1,0,0,1,0,0,0,0,1
21.0,1,108795.0,0,1500.0,10.75,0.01,4.0,470,1,0,0,0,0,0,0,0,0,1,0,0,0,0
24.0,1,108889.0,1,19750.0,13.61,0.18,2.0,688,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.0,0,108932.0,4,7500.0,6.76,0.07,4.0,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.0,1,108846.0,2,6000.0,11.01,0.06,4.0,711,1,0,0,0,0,1,0,0,0,0,0,1,0,0
26.0,1,44606.0,5,2800.0,13.35,0.06,4.0,565,0,1,0,0,1,0,0,0,1,0,0,1,0,0
25.0,0,45608.0,3,2800.0,16.29,0.06,3.0,628,0,1,1,0,0,0,0,0,1,0,1,0,0,0
25.0,1,108959.0,2,8500.0,15.21,0.08,3.0,555,1,0,0,0,1,0,0,0,0,0,0,0,1,0
24.0,1,109039.0,0,1700.0,10.75,0.02,3.0,665,0,0,1,0,0,0,0,0,0,0,0,0,0,1
25.0,1,53621.0,6,2800.0,6.92,0.05,3.0,636,0,0,0,0,1,0,0,0,1,1,0,0,0,0
22.0,1,108939.0,1,5000.0,10.75,0.05,4.0,604,1,0,0,0,1,0,0,0,0,0,0,0,0,1
22.0,1,55302.0,0,2800.0,13.49,0.05,2.0,646,1,0,0,0,0,0,0,0,1,0,0,0,1,0
22.0,1,109156.0,1,7000.0,7.14,0.06,4.0,640,0,0,0,0,0,0,0,1,0,0,0,0,0,1
22.0,1,56808.0,0,2800.0,10.37,0.05,3.0,656,0,0,0,0,1,0,0,0,1,0,0,0,0,0
22.0,1,109251.0,0,25000.0,12.73,0.23,4.0,590,1,0,0,0,1,0,0,0,0,1,0,0,0,0
26.0,0,43232.0,3,7500.0,7.9,0.17,3.0,678,0,0,1,0,0,0,0,1,0,0,0,0,1,0
22.0,1,109187.0,0,6400.0,9.88,0.06,3.0,590,1,0,0,0,1,0,0,0,0,1,0,0,0,0
26.0,1,108959.0,2,6500.0,7.14,0.06,3.0,680,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24.0,0,61028.0,1,2800.0,5.79,0.05,2.0,614,1,0,0,0,0,1,0,0,1,0,0,0,0,0
25.0,0,108545.0,1,6000.0,7.14,0.06,3.0,667,1,0,0,0,0,1,0,0,0,0,0,0,1,0
25.0,0,109101.0,1,5000.0,6.76,0.05,4.0,606,1,0,1,0,0,0,0,1,0,0,0,0,0,1
24.0,1,109035.0,4,24000.0,17.56,0.22,3.0,601,1,0,1,0,0,0,0,0,0,0,1,0,0,0
24.0,1,53282.0,0,2800.0,14.17,0.05,2.0,661,0,1,0,0,1,0,0,0,1,0,0,0,1,0
26.0,1,61008.0,4,2800.0,13.61,0.05,3.0,630,0,0,0,0,1,0,0,0,1,0,0,1,0,0
23.0,0,61008.0,0,2800.0,11.86,0.05,2.0,669,0,0,0,0,0,0,0,0,1,0,0,1,0,0
22.0,0,108962.0,0,10000.0,7.88,0.09,3.0,659,0,0,1,0,0,0,0,0,0,1,0,0,0,0
26.0,1,64106.0,5,2800.0,13.47,0.04,4.0,658,1,0,1,0,0,0,0,0,1,0,0,0,0,1
21.0,1,58583.0,0,2800.0,8.9,0.05,2.0,668,0,1,0,0,1,0,0,0,1,0,0,0,1,0
22.0,1,68489.0,0,2800.0,15.31,0.04,2.0,657,1,0,0,0,1,0,0,0,1,0,0,0,0,1
25.0,0,108961.0,3,20000.0,11.01,0.18,3.0,621,1,0,0,0,0,0,0,0,0,0,0,0,1,0
23.0,1,89438.0,2,2800.0,15.21,0.03,2.0,634,0,1,1,0,0,0,0,0,1,0,0,0,0,1
23.0,0,94867.0,2,15000.0,15.31,0.16,4.0,635,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24.0,1,105265.0,2,2800.0,14.65,0.03,4.0,624,1,0,1,0,0,0,0,0,1,0,0,0,0,0
21.0,0,42745.0,1,7200.0,15.23,0.17,4.0,616,1,0,0,0,0,0,0,1,0,0,0,0,0,1
25.0,1,109177.0,5,15000.0,12.18,0.14,2.0,630,1,0,0,0,0,1,0,0,0,0,0,0,0,0
23.0,1,149018.0,0,2800.0,13.49,0.02,3.0,687,0,0,0,0,1,0,0,0,1,0,0,0,0,0
25.0,0,109309.0,3,6000.0,7.74,0.05,4.0,671,0,0,1,0,0,0,0,0,0,0,0,0,1,0
24.0,1,95091.0,1,19500.0,15.31,0.21,4.0,630,0,1,1,0,0,0,0,0,0,0,0,0,0,0
22.0,0,43208.0,0,18500.0,7.49,0.43,3.0,608,0,0,0,0,1,0,0,1,0,1,0,0,0,0
23.0,1,23225.0,0,2775.0,7.68,0.12,2.0,645,0,0,0,0,1,0,0,0,1,0,0,0,1,0
23.0,0,21049.0,3,2750.0,16.77,0.13,2.0,682,0,1,0,0,1,0,0,0,1,0,0,1,0,0
25.0,1,94644.0,2,3000.0,11.48,0.03,3.0,599,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25.0,1,94518.0,2,8000.0,16.0,0.08,2.0,695,0,1,1,0,0,0,0,0,0,0,0,0,0,0
26.0,1,109029.0,2,3200.0,13.22,0.03,4.0,630,1,0,0,0,0,1,0,0,0,0,0,0,1,0
22.0,0,108931.0,1,2500.0,13.22,0.02,2.0,689,0,0,0,0,1,0,0,0,0,1,0,0,0,0
26.0,1,109098.0,3,20000.0,11.01,0.18,3.0,603,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23.0,1,73161.0,2,2750.0,15.23,0.04,4.0,599,1,0,0,0,1,0,0,0,1,1,0,0,0,0
23.0,1,109321.0,0,12000.0,12.18,0.11,4.0,680,1,0,0,0,0,1,0,0,0,1,0,0,0,0
25.0,1,108971.0,4,10000.0,8.0,0.09,4.0,699,1,0,1,0,0,0,0,1,0,0,1,0,0,0
24.0,1,38242.0,0,2725.0,10.74,0.07,2.0,563,1,0,1,0,0,0,0,0,1,0,0,0,1,0
22.0,1,108886.0,0,20000.0,11.26,0.18,2.0,598,1,0,0,0,0,0,0,0,0,1,0,0,0,0
21.0,0,109148.0,0,16000.0,11.26,0.15,4.0,516,1,0,0,0,0,1,1,0,0,0,0,1,0,0
23.0,0,109222.0,2,6000.0,11.89,0.05,4.0,688,1,0,1,0,0,0,0,0,0,0,0,0,1,0
23.0,1,94735.0,0,15250.0,11.01,0.16,2.0,653,0,1,1,0,0,0,0,0,0,0,0,0,1,0
21.0,1,19618.0,0,2700.0,20.0,0.14,3.0,611,0,1,0,0,0,0,0,0,1,0,0,0,0,1
24.0,1,109217.0,2,3000.0,13.79,0.03,4.0,681,0,0,0,0,0,1,0,0,0,1,0,0,0,0
23.0,1,109055.0,1,1500.0,12.84,0.01,2.0,663,1,0,0,0,1,0,0,0,0,0,0,0,0,0
23.0,0,108894.0,0,15000.0,16.32,0.14,2.0,623,0,0,0,0,1,0,0,0,0,1,0,0,0,0
26.0,1,94796.0,3,10000.0,9.63,0.11,4.0,642,0,1,0,0,0,1,0,0,0,1,0,0,0,0
25.0,1,108790.0,6,11000.0,9.32,0.1,3.0,652,1,0,0,0,1,0,0,0,0,0,0,0,0,1
23.0,1,30034.0,2,2700.0,10.75,0.09,2.0,599,0,1,0,0,0,0,0,0,1,0,0,0,0,0
25.0,1,94672.0,0,9000.0,11.78,0.1,2.0,644,0,1,0,0,0,0,0,0,0,0,0,0,0,1
24.0,0,108661.0,0,5000.0,8.0,0.05,4.0,648,1,0,0,0,1,0,0,0,0,0,1,0,0,0
24.0,0,108945.0,0,12000.0,11.01,0.11,4.0,652,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24.0,1,109314.0,3,7500.0,11.01,0.07,3.0,678,0,0,0,0,1,0,0,0,0,1,0,0,0,0
23.0,1,31850.0,0,2700.0,7.29,0.08,3.0,634,1,0,0,0,0,0,0,0,1,0,0,0,0,0
24.0,0,108863.0,0,5000.0,11.34,0.05,4.0,563,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25.0,0,108842.0,3,25000.0,10.39,0.23,3.0,662,0,0,1,0,0,0,0,0,0,0,0,0,0,1
26.0,0,36538.0,4,2700.0,10.75,0.07,2.0,717,0,0,0,0,0,1,0,0,1,1,0,0,0,0
22.0,1,38579.0,0,2700.0,6.91,0.07,4.0,585,1,0,0,0,1,0,0,0,1,0,0,0,0,0
24.0,1,39445.0,4,2700.0,11.01,0.07,3.0,696,0,0,0,0,0,1,0,0,1,0,0,0,0,1
26.0,1,108852.0,1,25000.0,11.09,0.23,4.0,687,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25.0,0,43283.0,5,2700.0,7.88,0.06,2.0,659,1,0,1,0,0,0,0,0,1,1,0,0,0,0
26.0,0,108784.0,3,9500.0,8.07,0.09,2.0,559,1,0,0,0,0,1,0,1,0,0,0,0,0,1
25.0,1,109239.0,3,15000.0,7.88,0.14,4.0,632,1,0,0,0,0,0,0,0,0,0,0,0,1,0
23.0,0,109442.0,2,10150.0,11.97,0.09,3.0,623,1,0,0,0,0,0,0,0,0,1,0,0,0,0
23.0,1,94745.0,0,1200.0,11.01,0.01,3.0,576,0,1,0,0,1,0,0,0,0,0,0,0,1,0
22.0,1,95068.0,0,11000.0,17.99,0.12,3.0,643,0,1,0,0,1,0,0,0,0,0,0,0,0,0
24.0,1,109278.0,1,15000.0,10.38,0.14,3.0,645,1,0,0,0,1,0,0,0,0,1,0,0,0,0
25.0,1,61937.0,2,2700.0,9.7,0.04,2.0,582,1,0,0,0,0,0,0,0,1,0,0,0,0,0
24.0,0,109978.0,0,8000.0,11.01,0.07,2.0,684,0,0,0,0,0,1,0,0,0,0,1,0,0,0
25.0,1,56221.0,0,2700.0,15.96,0.05,2.0,529,0,1,0,0,0,0,0,0,1,0,0,0,0,0
22.0,0,110410.0,2,13200.0,14.79,0.12,4.0,644,0,0,1,0,0,0,0,0,0,1,0,0,0,0
24.0,0,119341.0,1,2700.0,13.49,0.02,4.0,622,0,0,0,0,0,0,0,0,1,1,0,0,0,0
24.0,1,110198.0,5,8400.0,10.99,0.08,2.0,580,0,0,0,0,1,0,0,0,0,1,0,0,0,0
21.0,0,110239.0,0,6000.0,9.99,0.05,2.0,700,0,0,0,0,1,0,0,0,0,0,0,0,1,0
24.0,1,110275.0,4,20000.0,16.32,0.18,4.0,488,1,0,0,0,1,0,0,0,0,0,1,0,0,0
26.0,1,23110.0,0,2675.0,9.91,0.12,4.0,606,1,0,1,0,0,0,0,0,1,0,0,0,1,0
24.0,1,110222.0,3,16000.0,7.88,0.15,3.0,523,1,0,1,0,0,0,0,0,0,1,0,0,0,0
23.0,0,49164.0,2,2675.0,8.07,0.05,4.0,547,1,0,0,0,0,1,0,0,1,0,0,0,1,0
23.0,1,110351.0,0,1000.0,11.71,0.01,3.0,594,1,0,0,0,1,0,0,0,0,1,0,0,0,0
24.0,0,110412.0,2,15000.0,6.03,0.14,4.0,682,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24.0,1,109978.0,3,2400.0,9.91,0.02,4.0,613,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.0,0,110331.0,0,10000.0,10.99,0.09,4.0,591,1,0,0,0,0,0,0,0,0,0,1,0,0,0
23.0,0,110391.0,5,1500.0,14.54,0.01,4.0,515,1,0,1,0,0,0,0,0,0,0,0,0,1,0
21.0,0,27798.0,0,2650.0,9.88,0.1,3.0,664,1,0,1,0,0,0,0,0,1,0,0,1,0,0
23.0,1,95636.0,0,16000.0,14.09,0.17,3.0,610,0,1,1,0,0,0,0,0,0,0,0,0,0,0
23.0,1,110389.0,2,10000.0,16.32,0.09,3.0,619,0,0,0,0,1,0,0,0,0,0,0,0,0,1
23.0,1,56837.0,3,2650.0,10.59,0.05,2.0,704,1,0,1,0,0,0,0,0,1,0,0,0,1,0
